"","GISJOIN","STATE","COUNTY","state_county","YEAR","Mexican","Puerto Rican","Cuban","Guatemalan","Colombian","Ecuadorian","total_pop","total_his"
"1579","G1700890852606","Illinois","Kane County","17089",2010,94,12,13,6,4,0,4792,155
"1580","G1700890852700","Illinois","Kane County","17089",2010,598,56,9,6,3,8,7204,724
"1581","G1700890852803","Illinois","Kane County","17089",2010,348,32,4,0,1,1,5005,410
"1582","G1700890852805","Illinois","Kane County","17089",2010,675,51,3,5,9,5,5756,807
"1583","G1700890852806","Illinois","Kane County","17089",2010,349,28,16,5,9,6,6777,430
"1584","G1700890852807","Illinois","Kane County","17089",2010,126,25,12,18,2,0,3022,196
"1585","G1700890852808","Illinois","Kane County","17089",2010,473,50,26,13,8,0,7457,603
"1586","G1700890852903","Illinois","Kane County","17089",2010,1751,101,7,3,11,2,5525,1915
"1587","G1700890852904","Illinois","Kane County","17089",2010,1729,83,1,4,0,0,2483,1856
"1588","G1700890852905","Illinois","Kane County","17089",2010,2080,78,7,14,0,3,4483,2250
"1589","G1700890852906","Illinois","Kane County","17089",2010,1677,100,12,16,11,6,5324,1922
"1590","G1700890852907","Illinois","Kane County","17089",2010,3743,127,2,2,4,5,6411,4094
"1591","G1700890853001","Illinois","Kane County","17089",2010,543,58,9,2,14,4,3401,682
"1592","G1700890853004","Illinois","Kane County","17089",2010,361,32,4,0,11,0,2990,420
"1593","G1700890853005","Illinois","Kane County","17089",2010,1470,121,13,7,3,1,5370,1746
"1594","G1700890853006","Illinois","Kane County","17089",2010,1066,95,1,4,2,0,3226,1224
"1595","G1700890853007","Illinois","Kane County","17089",2010,2459,133,10,30,6,7,5440,2759
"1596","G1700890853008","Illinois","Kane County","17089",2010,1816,100,1,18,8,0,4400,2041
"1597","G1700890853100","Illinois","Kane County","17089",2010,1394,61,8,10,4,1,3008,1561
"1598","G1700890853200","Illinois","Kane County","17089",2010,3266,157,4,17,7,2,6179,3608
"1599","G1700890853300","Illinois","Kane County","17089",2010,3725,147,3,4,6,4,5189,4068
"1600","G1700890853400","Illinois","Kane County","17089",2010,8280,198,7,18,10,5,9809,8798
"1601","G1700890853500","Illinois","Kane County","17089",2010,5544,199,4,8,11,0,7049,6021
"1602","G1700890853600","Illinois","Kane County","17089",2010,6850,215,2,26,3,3,8837,7390
"1603","G1700890853900","Illinois","Kane County","17089",2010,815,104,22,8,3,0,5854,1035
"1604","G1700890854001","Illinois","Kane County","17089",2010,578,61,4,3,6,0,4210,696
"1605","G1700890854002","Illinois","Kane County","17089",2010,1695,183,6,11,0,3,5932,1956
"1606","G1700890854100","Illinois","Kane County","17089",2010,3132,169,3,17,0,1,4989,3537
"1607","G1700890854200","Illinois","Kane County","17089",2010,3946,185,7,27,3,3,6094,4331
"1608","G1700890854301","Illinois","Kane County","17089",2010,5770,167,8,20,2,0,7714,6110
"1609","G1700890854302","Illinois","Kane County","17089",2010,3831,131,0,14,5,4,5580,4155
"1610","G1700890854400","Illinois","Kane County","17089",2010,4878,321,13,32,16,15,14168,5624
"1611","G1700890854501","Illinois","Kane County","17089",2010,723,105,24,20,22,10,15186,994
"1612","G1700890854503","Illinois","Kane County","17089",2010,1452,167,48,21,13,11,11829,1878
"1613","G1700890854504","Illinois","Kane County","17089",2010,345,66,11,3,6,6,7693,480
"1614","G1700890854600","Illinois","Kane County","17089",2010,1957,156,7,6,8,11,3748,2219
"1615","G1700890854700","Illinois","Kane County","17089",2010,1086,72,8,8,1,1,2484,1237
"1616","G1700890854800","Illinois","Kane County","17089",2010,211,42,10,9,0,2,7760,320
"1617","G1700890854900","Illinois","Kane County","17089",2010,1581,196,7,4,4,0,5608,1882
"1618","G1700970860101","Illinois","Lake County","17097",2010,1421,282,22,31,13,0,8492,1924
"1619","G1700970860103","Illinois","Lake County","17097",2010,159,58,3,4,2,0,3517,253
"1620","G1700970860104","Illinois","Lake County","17097",2010,163,70,0,11,2,0,3419,266
"1621","G1700970860200","Illinois","Lake County","17097",2010,447,96,5,4,11,0,3467,614
"1622","G1700970860301","Illinois","Lake County","17097",2010,916,149,6,16,3,0,3647,1203
"1623","G1700970860302","Illinois","Lake County","17097",2010,704,111,2,13,1,0,3016,945
"1624","G1700970860400","Illinois","Lake County","17097",2010,1465,187,7,8,34,4,6137,1884
"1625","G1700970860500","Illinois","Lake County","17097",2010,1188,159,3,17,7,2,4678,1488
"1626","G1700970860600","Illinois","Lake County","17097",2010,1187,181,7,1,24,1,6977,1554
"1627","G1700970860805","Illinois","Lake County","17097",2010,52,11,2,11,2,0,1693,79
"1628","G1700970860806","Illinois","Lake County","17097",2010,317,69,7,5,5,1,5296,456
"1629","G1700970860807","Illinois","Lake County","17097",2010,100,26,4,1,3,0,3474,151
"1630","G1700970860808","Illinois","Lake County","17097",2010,64,12,3,0,0,1,2719,97
"1631","G1700970860809","Illinois","Lake County","17097",2010,67,19,0,2,4,0,3026,101
"1632","G1700970860810","Illinois","Lake County","17097",2010,395,99,11,10,12,8,7231,605
"1633","G1700970860811","Illinois","Lake County","17097",2010,165,45,12,8,1,2,4169,245
"1634","G1700970860903","Illinois","Lake County","17097",2010,580,44,2,4,3,0,6191,689
"1635","G1700970860904","Illinois","Lake County","17097",2010,369,47,7,0,6,8,5661,479
"1636","G1700970860905","Illinois","Lake County","17097",2010,603,118,9,4,5,5,5734,801
"1637","G1700970860906","Illinois","Lake County","17097",2010,822,151,33,36,29,31,8937,1232
"1638","G1700970861007","Illinois","Lake County","17097",2010,117,54,7,2,10,5,4370,222
"1639","G1700970861008","Illinois","Lake County","17097",2010,226,74,13,9,8,6,5181,382
"1640","G1700970861009","Illinois","Lake County","17097",2010,249,52,12,7,25,6,5154,406
"1641","G1700970861010","Illinois","Lake County","17097",2010,556,96,5,31,11,4,5695,820
"1642","G1700970861011","Illinois","Lake County","17097",2010,1198,128,17,29,50,18,8087,1567
"1643","G1700970861012","Illinois","Lake County","17097",2010,212,67,13,1,15,6,5076,365
"1644","G1700970861013","Illinois","Lake County","17097",2010,137,28,8,0,1,3,3106,194
"1645","G1700970861014","Illinois","Lake County","17097",2010,344,20,9,15,2,10,3749,450
"1646","G1700970861105","Illinois","Lake County","17097",2010,364,56,18,6,15,1,4068,519
"1647","G1700970861106","Illinois","Lake County","17097",2010,378,109,18,16,21,13,8288,663
"1648","G1700970861107","Illinois","Lake County","17097",2010,172,27,25,5,9,8,4236,298
"1649","G1700970861108","Illinois","Lake County","17097",2010,386,42,10,6,22,7,6075,549
"1650","G1700970861201","Illinois","Lake County","17097",2010,3736,91,10,20,20,7,7131,4038
"1651","G1700970861202","Illinois","Lake County","17097",2010,1399,54,9,7,3,3,4069,1519
"1652","G1700970861301","Illinois","Lake County","17097",2010,1736,92,11,19,10,3,5181,1997
"1653","G1700970861303","Illinois","Lake County","17097",2010,3032,48,8,21,6,1,4972,3227
"1654","G1700970861304","Illinois","Lake County","17097",2010,2177,47,1,22,7,1,3482,2352
"1655","G1700970861402","Illinois","Lake County","17097",2010,2069,153,18,64,30,13,8679,2526
"1656","G1700970861403","Illinois","Lake County","17097",2010,1383,45,0,11,1,1,2746,1493
"1657","G1700970861404","Illinois","Lake County","17097",2010,2423,82,9,21,10,5,6076,2678
"1658","G1700970861504","Illinois","Lake County","17097",2010,3084,203,5,55,33,12,8154,3646
"1659","G1700970861505","Illinois","Lake County","17097",2010,215,30,12,3,19,2,3806,322
"1660","G1700970861506","Illinois","Lake County","17097",2010,705,137,9,12,20,4,5381,996
"1661","G1700970861507","Illinois","Lake County","17097",2010,542,111,3,9,7,1,3115,780
"1662","G1700970861508","Illinois","Lake County","17097",2010,379,93,3,14,30,3,3604,600
"1663","G1700970861509","Illinois","Lake County","17097",2010,290,83,4,10,18,4,3340,458
"1664","G1700970861510","Illinois","Lake County","17097",2010,928,88,13,11,23,6,4901,1264
"1665","G1700970861603","Illinois","Lake County","17097",2010,189,52,12,1,22,6,5899,311
"1666","G1700970861604","Illinois","Lake County","17097",2010,418,51,13,15,11,2,5745,576
"1667","G1700970861607","Illinois","Lake County","17097",2010,455,48,9,4,3,4,4442,566
"1668","G1700970861608","Illinois","Lake County","17097",2010,162,43,4,7,3,0,3454,251
"1669","G1700970861609","Illinois","Lake County","17097",2010,233,64,31,13,12,13,4844,443
"1670","G1700970861610","Illinois","Lake County","17097",2010,106,34,13,15,4,3,3513,242
"1671","G1700970861611","Illinois","Lake County","17097",2010,155,16,6,14,10,7,4655,277
"1672","G1700970861701","Illinois","Lake County","17097",2010,378,59,4,1,5,1,1754,504
"1673","G1700970861702","Illinois","Lake County","17097",2010,1251,157,5,15,34,0,4148,1635
"1674","G1700970861803","Illinois","Lake County","17097",2010,2668,303,9,42,19,3,6903,3468
"1675","G1700970861804","Illinois","Lake County","17097",2010,1924,122,10,5,16,0,3680,2392
"1676","G1700970861901","Illinois","Lake County","17097",2010,1468,148,5,14,15,2,3788,1770
"1677","G1700970861902","Illinois","Lake County","17097",2010,2374,268,11,21,56,7,6428,3186
"1678","G1700970862000","Illinois","Lake County","17097",2010,3350,148,1,29,15,7,5844,3992
"1679","G1700970862100","Illinois","Lake County","17097",2010,2334,214,9,27,13,9,5159,2905
"1680","G1700970862200","Illinois","Lake County","17097",2010,1384,217,5,19,6,1,4103,1839
"1681","G1700970862300","Illinois","Lake County","17097",2010,1199,99,12,6,11,1,3033,1473
"1682","G1700970862401","Illinois","Lake County","17097",2010,2166,97,15,22,10,3,3766,2583
"1683","G1700970862402","Illinois","Lake County","17097",2010,2465,64,7,9,4,5,3341,2717
"1684","G1700970862501","Illinois","Lake County","17097",2010,2898,107,1,18,24,1,3992,3333
"1685","G1700970862502","Illinois","Lake County","17097",2010,1403,46,4,3,5,4,2532,1532
"1686","G1700970862603","Illinois","Lake County","17097",2010,2953,273,5,27,45,10,6809,3911
"1687","G1700970862604","Illinois","Lake County","17097",2010,2941,163,8,31,23,7,4938,3436
"1688","G1700970862605","Illinois","Lake County","17097",2010,1323,126,6,7,12,6,4367,1617
"1689","G1700970862700","Illinois","Lake County","17097",2010,2841,132,8,20,4,0,4323,3310
"1690","G1700970862800","Illinois","Lake County","17097",2010,508,96,5,1,4,2,1922,665
"1691","G1700970862901","Illinois","Lake County","17097",2010,2206,103,1,0,1,0,3766,2492
"1692","G1700970862902","Illinois","Lake County","17097",2010,893,59,0,8,5,0,2741,1083
"1693","G1700970863003","Illinois","Lake County","17097",2010,578,150,34,11,27,17,7829,1030
"1694","G1700970863004","Illinois","Lake County","17097",2010,323,121,9,11,9,1,4578,588
"1695","G1700970863005","Illinois","Lake County","17097",2010,296,88,19,4,22,1,4407,550
"1696","G1700970863006","Illinois","Lake County","17097",2010,0,0,0,0,0,0,0,0
"1697","G1700970863100","Illinois","Lake County","17097",2010,686,36,4,7,0,0,2476,792
"1698","G1700970863201","Illinois","Lake County","17097",2010,1348,67,0,14,8,1,3443,1528
"1699","G1700970863202","Illinois","Lake County","17097",2010,168,19,11,13,8,2,5093,249
"1700","G1700970863300","Illinois","Lake County","17097",2010,12,3,11,0,0,0,2736,30
"1701","G1700970863400","Illinois","Lake County","17097",2010,74,15,14,6,11,3,4257,163
"1702","G1700970863500","Illinois","Lake County","17097",2010,41,7,15,2,13,5,4243,122
"1703","G1700970863601","Illinois","Lake County","17097",2010,87,11,9,2,7,1,3555,138
"1704","G1700970863603","Illinois","Lake County","17097",2010,49,25,8,0,10,1,3656,109
"1705","G1700970863604","Illinois","Lake County","17097",2010,94,8,6,6,7,0,2916,143
"1706","G1700970863701","Illinois","Lake County","17097",2010,118,15,13,8,9,4,4500,188
"1707","G1700970863702","Illinois","Lake County","17097",2010,100,25,6,1,14,0,3742,176
"1708","G1700970863801","Illinois","Lake County","17097",2010,99,21,10,7,15,0,4690,183
"1709","G1700970863902","Illinois","Lake County","17097",2010,285,36,8,13,32,4,5533,440
"1710","G1700970863903","Illinois","Lake County","17097",2010,115,21,11,0,5,0,4388,197
"1711","G1700970863904","Illinois","Lake County","17097",2010,90,30,10,1,21,0,6011,202
"1712","G1700970864001","Illinois","Lake County","17097",2010,2006,44,15,9,33,8,6360,2229
"1713","G1700970864002","Illinois","Lake County","17097",2010,3749,68,5,14,17,3,6283,3990
"1714","G1700970864101","Illinois","Lake County","17097",2010,750,109,11,28,27,23,11442,1048
"1715","G1700970864105","Illinois","Lake County","17097",2010,336,58,18,8,18,4,6008,483
"1716","G1700970864106","Illinois","Lake County","17097",2010,713,39,10,10,14,5,4087,853
"1717","G1700970864107","Illinois","Lake County","17097",2010,619,28,8,20,19,1,4901,769
"1718","G1700970864108","Illinois","Lake County","17097",2010,1672,52,4,44,6,5,5740,1879
"1719","G1700970864203","Illinois","Lake County","17097",2010,541,20,2,8,6,1,4336,618
"1720","G1700970864204","Illinois","Lake County","17097",2010,860,41,7,14,2,1,4795,980
"1721","G1700970864205","Illinois","Lake County","17097",2010,768,90,14,13,12,1,9075,985
"1722","G1700970864206","Illinois","Lake County","17097",2010,797,17,5,3,0,0,3524,875
"1723","G1700970864303","Illinois","Lake County","17097",2010,90,24,11,0,10,0,4522,163
"1724","G1700970864305","Illinois","Lake County","17097",2010,30,8,11,2,3,4,3851,75
"1725","G1700970864306","Illinois","Lake County","17097",2010,28,5,13,0,8,0,2269,70
"1726","G1700970864307","Illinois","Lake County","17097",2010,24,3,4,0,4,0,1861,51
"1727","G1700970864308","Illinois","Lake County","17097",2010,129,11,12,3,7,1,4323,180
"1728","G1700970864402","Illinois","Lake County","17097",2010,204,23,20,5,10,10,7277,325
"1729","G1700970864403","Illinois","Lake County","17097",2010,128,15,9,4,12,6,5206,214
"1730","G1700970864407","Illinois","Lake County","17097",2010,110,7,12,2,4,3,5669,181
"1731","G1700970864408","Illinois","Lake County","17097",2010,581,46,7,2,7,5,5743,731
"1732","G1700970864409","Illinois","Lake County","17097",2010,349,39,3,12,2,8,4631,478
"1733","G1700970864410","Illinois","Lake County","17097",2010,94,19,8,2,8,3,5219,165
"1734","G1700970864411","Illinois","Lake County","17097",2010,69,8,8,4,8,3,4912,123
"1735","G1700970864412","Illinois","Lake County","17097",2010,102,23,10,6,4,4,4156,185
"1736","G1700970864505","Illinois","Lake County","17097",2010,244,25,7,11,13,3,6493,380
"1737","G1700970864510","Illinois","Lake County","17097",2010,1005,40,10,15,8,6,4160,1123
"1738","G1700970864511","Illinois","Lake County","17097",2010,826,44,11,20,23,5,6564,1009
"1739","G1700970864512","Illinois","Lake County","17097",2010,278,16,12,6,8,4,4576,374
"1740","G1700970864513","Illinois","Lake County","17097",2010,158,20,3,8,8,10,5188,248
"1741","G1700970864514","Illinois","Lake County","17097",2010,24,3,7,0,17,0,2474,67
"1742","G1700970864515","Illinois","Lake County","17097",2010,49,1,8,4,6,1,2874,86
"1743","G1700970864516","Illinois","Lake County","17097",2010,53,18,5,15,4,7,4581,133
"1744","G1700970864517","Illinois","Lake County","17097",2010,48,7,8,5,1,0,2932,77
"1745","G1700970864518","Illinois","Lake County","17097",2010,58,10,9,2,13,1,5514,120
"1746","G1700970864519","Illinois","Lake County","17097",2010,60,11,6,1,7,6,4869,121
"1747","G1700970864520","Illinois","Lake County","17097",2010,181,25,13,10,5,8,5268,261
"1748","G1700970864521","Illinois","Lake County","17097",2010,26,5,12,0,4,2,2511,61
"1749","G1700970864522","Illinois","Lake County","17097",2010,38,12,13,1,11,2,4705,114
"1750","G1700970864601","Illinois","Lake County","17097",2010,17,5,3,0,20,1,3733,80
"1751","G1700970864602","Illinois","Lake County","17097",2010,28,10,14,3,14,0,3955,90
"1752","G1700970864700","Illinois","Lake County","17097",2010,42,3,3,0,11,1,2976,82
"1753","G1700970864801","Illinois","Lake County","17097",2010,112,30,12,9,15,4,5536,209
"1754","G1700970864802","Illinois","Lake County","17097",2010,31,15,3,2,4,0,2661,66
"1755","G1700970864901","Illinois","Lake County","17097",2010,53,9,10,2,11,3,4294,117
"1756","G1700970864903","Illinois","Lake County","17097",2010,70,7,5,4,10,6,4829,128
"1757","G1700970864904","Illinois","Lake County","17097",2010,38,8,6,1,1,1,2404,69
"1758","G1700970865000","Illinois","Lake County","17097",2010,30,0,4,4,0,0,1363,42
"1759","G1700970865200","Illinois","Lake County","17097",2010,2698,39,12,76,20,7,5715,3021
"1760","G1700970865300","Illinois","Lake County","17097",2010,62,5,5,8,14,7,3297,139
"1761","G1700970865400","Illinois","Lake County","17097",2010,742,13,7,10,10,0,4232,838
"1762","G1700970865501","Illinois","Lake County","17097",2010,346,20,0,7,12,1,2367,411
"1763","G1700970865502","Illinois","Lake County","17097",2010,68,7,8,5,3,0,2420,117
"1764","G1700970865600","Illinois","Lake County","17097",2010,52,16,1,5,13,0,3525,112
"1765","G1700970865700","Illinois","Lake County","17097",2010,202,18,18,13,11,0,5781,319
"1766","G1700970865801","Illinois","Lake County","17097",2010,101,1,6,20,5,0,3084,157
"1767","G1700970865802","Illinois","Lake County","17097",2010,38,5,4,0,6,0,3034,66
"1768","G1700970866000","Illinois","Lake County","17097",2010,686,107,13,34,30,0,6785,940
"1769","G1700970866100","Illinois","Lake County","17097",2010,1754,95,2,12,6,0,3556,2203
"1770","G1700970866200","Illinois","Lake County","17097",2010,156,12,5,9,5,1,5871,223
"1771","G1700970990000","Illinois","Lake County","17097",2010,0,0,0,0,0,0,0,0
"1772","G1701110870101","Illinois","McHenry County","17111",2010,366,17,7,0,4,0,7277,439
"1773","G1701110870102","Illinois","McHenry County","17111",2010,187,18,13,2,2,1,6765,248
"1774","G1701110870200","Illinois","McHenry County","17111",2010,1081,14,6,13,0,1,6277,1198
"1775","G1701110870301","Illinois","McHenry County","17111",2010,1577,19,4,1,2,1,4657,1705
"1776","G1701110870302","Illinois","McHenry County","17111",2010,1754,29,10,4,2,6,4477,1868
"1777","G1701110870401","Illinois","McHenry County","17111",2010,599,52,10,7,9,3,7974,758
"1778","G1701110870402","Illinois","McHenry County","17111",2010,1595,44,12,11,6,9,6016,1875
"1779","G1701110870500","Illinois","McHenry County","17111",2010,421,54,12,11,6,4,9274,531
"1780","G1701110870603","Illinois","McHenry County","17111",2010,677,36,3,10,2,1,4630,766
"1781","G1701110870604","Illinois","McHenry County","17111",2010,519,46,6,3,6,0,6011,626
"1782","G1701110870605","Illinois","McHenry County","17111",2010,710,39,15,4,5,0,6419,802
"1783","G1701110870606","Illinois","McHenry County","17111",2010,863,29,2,8,7,0,4153,961
"1784","G1701110870702","Illinois","McHenry County","17111",2010,396,41,0,2,4,9,7686,486
"1785","G1701110870703","Illinois","McHenry County","17111",2010,129,21,1,10,4,0,5615,176
"1786","G1701110870704","Illinois","McHenry County","17111",2010,124,22,6,5,0,0,3865,178
"1787","G1701110870803","Illinois","McHenry County","17111",2010,261,24,5,4,6,2,8140,346
"1788","G1701110870807","Illinois","McHenry County","17111",2010,821,60,5,18,11,2,5413,984
"1789","G1701110870808","Illinois","McHenry County","17111",2010,229,19,0,12,11,1,3763,318
"1790","G1701110870809","Illinois","McHenry County","17111",2010,296,32,10,6,11,2,6901,398
"1791","G1701110870810","Illinois","McHenry County","17111",2010,147,16,6,7,3,0,4535,200
"1792","G1701110870811","Illinois","McHenry County","17111",2010,496,21,1,4,4,0,4620,558
"1793","G1701110870812","Illinois","McHenry County","17111",2010,565,15,13,8,7,5,4873,665
"1794","G1701110870902","Illinois","McHenry County","17111",2010,976,63,3,9,7,6,7631,1152
"1795","G1701110870903","Illinois","McHenry County","17111",2010,883,24,0,10,4,0,3579,955
"1796","G1701110870904","Illinois","McHenry County","17111",2010,636,18,6,1,2,0,4805,698
"1797","G1701110870905","Illinois","McHenry County","17111",2010,1091,41,5,5,9,1,4919,1222
"1798","G1701110871003","Illinois","McHenry County","17111",2010,502,31,6,3,2,0,4649,562
"1799","G1701110871004","Illinois","McHenry County","17111",2010,725,35,7,10,3,0,6030,847
"1800","G1701110871104","Illinois","McHenry County","17111",2010,1303,249,38,47,52,44,17533,1945
"1801","G1701110871105","Illinois","McHenry County","17111",2010,285,24,5,5,5,4,5250,367
"1802","G1701110871106","Illinois","McHenry County","17111",2010,596,136,31,14,17,8,9114,870
"1803","G1701110871107","Illinois","McHenry County","17111",2010,169,39,12,8,12,0,5276,264
"1804","G1701110871108","Illinois","McHenry County","17111",2010,207,82,16,14,8,7,5731,404
"1805","G1701110871109","Illinois","McHenry County","17111",2010,464,73,16,9,22,13,5165,670
"1806","G1701110871201","Illinois","McHenry County","17111",2010,387,45,9,10,9,2,6734,508
"1807","G1701110871202","Illinois","McHenry County","17111",2010,1129,57,12,14,14,4,5838,1339
"1808","G1701110871205","Illinois","McHenry County","17111",2010,413,48,16,10,7,3,4660,557
"1809","G1701110871206","Illinois","McHenry County","17111",2010,230,49,16,8,23,11,6695,401
"1810","G1701110871207","Illinois","McHenry County","17111",2010,373,67,16,11,13,4,4598,552
"1811","G1701110871208","Illinois","McHenry County","17111",2010,125,34,10,8,9,4,3947,233
"1812","G1701110871209","Illinois","McHenry County","17111",2010,319,42,3,0,10,2,3474,413
"1813","G1701110871301","Illinois","McHenry County","17111",2010,440,33,3,1,5,0,4653,502
"1814","G1701110871304","Illinois","McHenry County","17111",2010,154,9,2,0,1,0,3215,188
"1815","G1701110871305","Illinois","McHenry County","17111",2010,577,29,6,8,9,3,6705,714
"1816","G1701110871306","Illinois","McHenry County","17111",2010,774,39,5,10,3,7,8421,904
"1817","G1701110871307","Illinois","McHenry County","17111",2010,431,11,4,7,3,2,4855,491
"1818","G1701110871310","Illinois","McHenry County","17111",2010,217,27,3,9,5,4,4381,285
"1819","G1701110871311","Illinois","McHenry County","17111",2010,378,56,0,13,11,11,4496,508
"1820","G1701110871402","Illinois","McHenry County","17111",2010,249,11,13,6,0,3,6246,307
"1821","G1701110871404","Illinois","McHenry County","17111",2010,236,50,16,8,13,19,4536,394
"1822","G1701110871500","Illinois","McHenry County","17111",2010,398,46,8,6,2,13,11348,528
"1823","G1701110871600","Illinois","McHenry County","17111",2010,316,20,5,1,3,1,4935,383
"1824","G1701970880105","Illinois","Will County","17197",2010,1622,139,15,17,18,6,7907,1908
"1825","G1701970880106","Illinois","Will County","17197",2010,1274,131,6,22,10,1,4508,1506
"1826","G1701970880107","Illinois","Will County","17197",2010,1261,84,1,14,7,2,5070,1427
"1827","G1701970880109","Illinois","Will County","17197",2010,757,55,6,17,13,16,5469,917
"1828","G1701970880111","Illinois","Will County","17197",2010,1361,59,2,12,4,0,3742,1499
"1829","G1701970880112","Illinois","Will County","17197",2010,648,35,0,8,1,7,2129,717
"1830","G1701970880113","Illinois","Will County","17197",2010,1716,78,11,40,7,0,3811,1890
"1831","G1701970880114","Illinois","Will County","17197",2010,1185,51,1,24,3,1,3107,1318
"1832","G1701970880115","Illinois","Will County","17197",2010,937,57,4,7,4,1,3176,1062
"1833","G1701970880116","Illinois","Will County","17197",2010,618,47,8,12,4,0,2912,730
"1834","G1701970880117","Illinois","Will County","17197",2010,821,38,2,8,5,0,3365,917
"1835","G1701970880118","Illinois","Will County","17197",2010,54,17,7,0,11,11,4734,143
"1836","G1701970880119","Illinois","Will County","17197",2010,76,21,10,0,0,0,4333,125
"1837","G1701970880120","Illinois","Will County","17197",2010,1055,209,17,33,23,9,9798,1453
"1838","G1701970880121","Illinois","Will County","17197",2010,1349,170,13,43,30,18,9463,1721
"1839","G1701970880202","Illinois","Will County","17197",2010,865,81,7,30,13,8,4356,1056
"1840","G1701970880203","Illinois","Will County","17197",2010,1016,76,5,2,7,4,3939,1203
"1841","G1701970880204","Illinois","Will County","17197",2010,1153,93,10,9,7,9,5974,1352
"1842","G1701970880303","Illinois","Will County","17197",2010,109,33,8,0,1,1,4081,170
"1843","G1701970880304","Illinois","Will County","17197",2010,121,15,5,6,6,5,5387,186
"1844","G1701970880305","Illinois","Will County","17197",2010,109,21,16,1,19,4,5585,217
"1845","G1701970880306","Illinois","Will County","17197",2010,404,90,24,3,12,9,7894,615
"1846","G1701970880307","Illinois","Will County","17197",2010,208,52,11,6,22,4,6075,384
"1847","G1701970880308","Illinois","Will County","17197",2010,418,54,27,3,4,19,8019,599
"1848","G1701970880309","Illinois","Will County","17197",2010,192,25,16,2,2,0,5340,272
"1849","G1701970880310","Illinois","Will County","17197",2010,885,157,35,30,23,15,11485,1226
"1850","G1701970880312","Illinois","Will County","17197",2010,183,42,15,10,14,9,9102,354
"1851","G1701970880313","Illinois","Will County","17197",2010,1170,157,25,11,53,6,11610,1529
"1852","G1701970880314","Illinois","Will County","17197",2010,471,71,25,8,11,1,6894,636
"1853","G1701970880404","Illinois","Will County","17197",2010,1020,176,18,18,33,7,11036,1357
"1854","G1701970880408","Illinois","Will County","17197",2010,1084,105,16,17,26,3,5103,1306
"1855","G1701970880410","Illinois","Will County","17197",2010,2301,208,14,36,23,26,8609,2734
"1856","G1701970880411","Illinois","Will County","17197",2010,215,19,3,0,1,0,3435,259
"1857","G1701970880412","Illinois","Will County","17197",2010,609,61,2,12,0,4,4302,722
"1858","G1701970880414","Illinois","Will County","17197",2010,490,37,0,11,3,1,4348,566
"1859","G1701970880415","Illinois","Will County","17197",2010,1603,122,4,36,32,4,7311,1849
"1860","G1701970880416","Illinois","Will County","17197",2010,405,46,5,2,5,3,3122,501
"1861","G1701970880417","Illinois","Will County","17197",2010,265,14,0,0,0,2,2590,306
"1862","G1701970880418","Illinois","Will County","17197",2010,629,131,15,3,4,1,5374,839
"1863","G1701970880419","Illinois","Will County","17197",2010,1448,213,20,25,14,15,8983,1824
"1864","G1701970880420","Illinois","Will County","17197",2010,2115,315,10,73,11,23,10373,2707
"1865","G1701970880421","Illinois","Will County","17197",2010,457,65,12,12,3,4,5732,586
"1866","G1701970880502","Illinois","Will County","17197",2010,298,19,4,5,2,2,5075,349
"1867","G1701970880503","Illinois","Will County","17197",2010,509,45,3,15,14,0,4368,642
"1868","G1701970880505","Illinois","Will County","17197",2010,2403,209,10,33,11,8,7900,2790
"1869","G1701970880507","Illinois","Will County","17197",2010,1752,195,6,18,12,20,7057,2115
"1870","G1701970880601","Illinois","Will County","17197",2010,126,2,11,0,3,0,3104,163
"1871","G1701970880602","Illinois","Will County","17197",2010,268,16,0,1,0,1,3542,304
"1872","G1701970880701","Illinois","Will County","17197",2010,294,37,5,2,5,2,4344,361
"1873","G1701970880702","Illinois","Will County","17197",2010,561,18,5,6,5,0,2795,634
"1874","G1701970880901","Illinois","Will County","17197",2010,843,65,2,7,5,8,6240,1007
"1875","G1701970880903","Illinois","Will County","17197",2010,398,23,5,7,2,0,2682,472
"1876","G1701970880905","Illinois","Will County","17197",2010,480,23,2,5,0,0,2697,514
"1877","G1701970881001","Illinois","Will County","17197",2010,225,22,8,4,1,5,5052,292
"1878","G1701970881002","Illinois","Will County","17197",2010,180,23,3,0,0,8,5231,237
"1879","G1701970881005","Illinois","Will County","17197",2010,164,15,1,2,0,1,3606,197
"1880","G1701970881006","Illinois","Will County","17197",2010,163,6,2,0,1,0,2425,177
"1881","G1701970881007","Illinois","Will County","17197",2010,260,23,5,3,4,2,5478,317
"1882","G1701970881009","Illinois","Will County","17197",2010,456,63,4,0,2,13,7101,568
"1883","G1701970881010","Illinois","Will County","17197",2010,294,14,2,1,5,0,3750,352
"1884","G1701970881011","Illinois","Will County","17197",2010,146,12,1,0,0,0,3389,170
"1885","G1701970881012","Illinois","Will County","17197",2010,93,21,1,0,3,2,3027,135
"1886","G1701970881105","Illinois","Will County","17197",2010,227,27,14,4,2,0,6153,292
"1887","G1701970881107","Illinois","Will County","17197",2010,122,6,0,2,1,0,3143,145
"1888","G1701970881108","Illinois","Will County","17197",2010,460,41,2,0,2,3,6657,528
"1889","G1701970881109","Illinois","Will County","17197",2010,228,14,0,3,0,0,4361,262
"1890","G1701970881111","Illinois","Will County","17197",2010,72,14,2,1,1,0,3173,111
